sample_name	ligation_id	organism	isolate	tissue	sex	collection_date	dev_stage
APCL17_134_L3326	L3326	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-19	juvenile
APCL17_135_L3327	L3327	Amphiprion clarkii	not applicable	tail fin	male	2017-05-19	adult
APCL17_136_L3328	L3328	Amphiprion clarkii	not applicable	tail fin	male	2017-05-19	adult
APCL17_139_L3330	L3330	Amphiprion clarkii	not applicable	tail fin	male	2017-05-20	adult
APCL17_141_L3331	L3331	Amphiprion clarkii	not applicable	tail fin	male	2017-05-20	adult
APCL17_144_L3332	L3332	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-20	juvenile
APCL17_145_L3333	L3333	Amphiprion clarkii	not applicable	tail fin	male	2017-05-20	adult
APCL17_146_L3334	L3334	Amphiprion clarkii	not applicable	tail fin	female	2017-05-20	adult
APCL17_147_L3335	L3335	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-20	juvenile
APCL17_148_L3336	L3336	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-20	juvenile
APCL17_149_L3337	L3337	Amphiprion clarkii	not applicable	tail fin	male	2017-05-20	adult
APCL17_150_L3338	L3338	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-20	juvenile
APCL17_152_L3339	L3339	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-20	juvenile
APCL17_153_L3340	L3340	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-20	juvenile
APCL17_154_L3341	L3341	Amphiprion clarkii	not applicable	tail fin	female	2017-05-20	adult
APCL17_155_L3342	L3342	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-20	juvenile
APCL17_156_L3343	L3343	Amphiprion clarkii	not applicable	tail fin	male	2017-05-21	adult
APCL17_157_L3344	L3344	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-21	juvenile
APCL17_158_L3345	L3345	Amphiprion clarkii	not applicable	tail fin	male	2017-05-21	adult
APCL17_159_L3346	L3346	Amphiprion clarkii	not applicable	tail fin	male	2017-05-21	adult
APCL17_161_L3347	L3347	Amphiprion clarkii	not applicable	tail fin	male	2017-05-21	adult
APCL17_162_L3348	L3348	Amphiprion clarkii	not applicable	tail fin	female	2017-05-21	adult
APCL17_163_L3349	L3349	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-21	juvenile
APCL17_164_L3350	L3350	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-21	juvenile
APCL17_166_L3351	L3351	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-21	juvenile
APCL16_788_L3353	L3353	Amphiprion clarkii	not applicable	tail fin	male	2016-06-14	adult
APCL16_789_L3354	L3354	Amphiprion clarkii	not applicable	tail fin	female	2016-06-14	adult
APCL16_790_L3355	L3355	Amphiprion clarkii	not applicable	tail fin	female	2016-06-14	adult
APCL16_791_L3356	L3356	Amphiprion clarkii	not applicable	tail fin	female	2016-06-14	adult
APCL16_792_L3357	L3357	Amphiprion clarkii	not applicable	tail fin	male	2016-06-14	adult
APCL16_793_L3358	L3358	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_794_L3359	L3359	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-15	juvenile
APCL16_795_L3360	L3360	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_796_L3361	L3361	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-15	juvenile
APCL16_797_L3362	L3362	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_798_L3363	L3363	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-15	juvenile
APCL16_799_L3364	L3364	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_800_L3365	L3365	Amphiprion clarkii	not applicable	tail fin	female	2016-06-15	adult
APCL16_801_L3366	L3366	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_802_L3367	L3367	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_803_L3368	L3368	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_804_L3369	L3369	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-15	juvenile
APCL16_805_L3370	L3370	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-15	juvenile
APCL16_806_L3371	L3371	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_807_L3372	L3372	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_808_L3373	L3373	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_809_L3374	L3374	Amphiprion clarkii	not applicable	tail fin	male	2016-06-15	adult
APCL16_810_L3375	L3375	Amphiprion clarkii	not applicable	tail fin	female	2016-06-15	adult
APCL16_811_L3376	L3376	Amphiprion clarkii	not applicable	tail fin	female	2016-06-15	adult
APCL16_812_L3377	L3377	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-15	juvenile
APCL16_813_L3378	L3378	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-16	juvenile
APCL16_814_L3379	L3379	Amphiprion clarkii	not applicable	tail fin	male	2016-06-16	adult
APCL16_815_L3380	L3380	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-16	juvenile
APCL17_001_L3381	L3381	Amphiprion clarkii	not applicable	tail fin	male	2017-05-12	adult
APCL17_002_L3382	L3382	Amphiprion clarkii	not applicable	tail fin	male	2017-05-12	adult
APCL17_003_L3383	L3383	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_004_L3384	L3384	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_005_L3385	L3385	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_006_L3386	L3386	Amphiprion clarkii	not applicable	tail fin	female	2017-05-13	adult
APCL17_007_L3387	L3387	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_008_L3388	L3388	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_009_L3389	L3389	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_010_L3390	L3390	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-13	juvenile
APCL17_011_L3391	L3391	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-13	juvenile
APCL17_012_L3392	L3392	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-13	juvenile
APCL17_013_L3393	L3393	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_014_L3394	L3394	Amphiprion clarkii	not applicable	tail fin	female	2017-05-13	adult
APCL17_015_L3395	L3395	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_016_L3396	L3396	Amphiprion clarkii	not applicable	tail fin	female	2017-05-13	adult
APCL17_018_L3397	L3397	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_019_L3398	L3398	Amphiprion clarkii	not applicable	tail fin	female	2017-05-13	adult
APCL17_020_L3399	L3399	Amphiprion clarkii	not applicable	tail fin	female	2017-05-13	adult
APCL17_022_L3401	L3401	Amphiprion clarkii	not applicable	tail fin	male	2017-05-13	adult
APCL17_023_L3402	L3402	Amphiprion clarkii	not applicable	tail fin	female	2017-05-14	adult
APCL17_024_L3403	L3403	Amphiprion clarkii	not applicable	tail fin	male	2017-05-14	adult
APCL17_025_L3404	L3404	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-14	juvenile
APCL17_029_L3405	L3405	Amphiprion clarkii	not applicable	tail fin	male	2017-05-14	adult
APCL17_030_L3406	L3406	Amphiprion clarkii	not applicable	tail fin	female	2017-05-14	adult
APCL17_031_L3407	L3407	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-14	juvenile
APCL17_032_L3408	L3408	Amphiprion clarkii	not applicable	tail fin	male	2017-05-14	adult
APCL17_035_L3409	L3409	Amphiprion clarkii	not applicable	tail fin	male	2017-05-14	adult
APCL17_036_L3410	L3410	Amphiprion clarkii	not applicable	tail fin	male	2017-05-14	adult
APCL17_038_L3412	L3412	Amphiprion clarkii	not applicable	tail fin	male	2017-05-14	adult
APCL17_039_L3413	L3413	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-14	juvenile
APCL17_041_L3414	L3414	Amphiprion clarkii	not applicable	tail fin	female	2017-05-14	adult
APCL17_042_L3415	L3415	Amphiprion clarkii	not applicable	tail fin	male	2017-05-14	adult
APCL17_046_L3416	L3416	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL17_048_L3417	L3417	Amphiprion clarkii	not applicable	tail fin	female	2017-05-15	adult
APCL17_054_L3419	L3419	Amphiprion clarkii	not applicable	tail fin	female	2017-05-15	adult
APCL17_055_L3420	L3420	Amphiprion clarkii	not applicable	tail fin	female	2017-05-15	adult
APCL17_056_L3421	L3421	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL17_059_L3422	L3422	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL17_060_L3423	L3423	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL17_062_L3424	L3424	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-15	juvenile
APCL17_065_L3425	L3425	Amphiprion clarkii	not applicable	tail fin	female	2017-05-15	adult
APCL17_067_L3426	L3426	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-15	juvenile
APCL17_068_L3427	L3427	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL17_069_L3428	L3428	Amphiprion clarkii	not applicable	tail fin	female	2017-05-15	adult
APCL17_070_L3429	L3429	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL16_077_L3430	L3430	Amphiprion clarkii	not applicable	tail fin	male	2016-05-14	adult
APCL16_074_L3431	L3431	Amphiprion clarkii	not applicable	tail fin	male	2016-05-14	adult
APCL16_049_L3432	L3432	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_080_L3433	L3433	Amphiprion clarkii	not applicable	tail fin	female	2016-05-14	adult
APCL16_083_L3434	L3434	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-14	juvenile
APCL16_037_L3435	L3435	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL17_563_L3544	L3544	Amphiprion clarkii	not applicable	tail fin	female	2017-06-10	adult
APCL17_564_L3545	L3545	Amphiprion clarkii	not applicable	tail fin	male	2017-06-10	adult
APCL17_565_L3546	L3546	Amphiprion clarkii	not applicable	tail fin	female	2017-06-10	adult
APCL17_566_L3547	L3547	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-06-10	juvenile
APCL17_567_L3548	L3548	Amphiprion clarkii	not applicable	tail fin	female	2017-06-10	adult
APCL17_568_L3549	L3549	Amphiprion clarkii	not applicable	tail fin	male	2017-06-10	adult
APCL17_569_L3550	L3550	Amphiprion clarkii	not applicable	tail fin	male	2017-06-10	adult
APCL17_570_L3551	L3551	Amphiprion clarkii	not applicable	tail fin	female	2017-06-10	adult
APCL17_571_L3552	L3552	Amphiprion clarkii	not applicable	tail fin	male	2017-06-10	adult
APCL17_572_L3553	L3553	Amphiprion clarkii	not applicable	tail fin	male	2017-06-10	adult
APCL17_574_L3555	L3555	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-06-10	juvenile
APCL17_576_L3556	L3556	Amphiprion clarkii	not applicable	tail fin	female	2017-06-10	adult
APCL17_582_L3557	L3557	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_583_L3558	L3558	Amphiprion clarkii	not applicable	tail fin	female	2017-06-11	adult
APCL17_584_L3559	L3559	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_585_L3560	L3560	Amphiprion clarkii	not applicable	tail fin	female	2017-06-11	adult
APCL17_586_L3561	L3561	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_587_L3562	L3562	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_588_L3563	L3563	Amphiprion clarkii	not applicable	tail fin	female	2017-06-11	adult
APCL17_589_L3564	L3564	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_590_L3565	L3565	Amphiprion clarkii	not applicable	tail fin	female	2017-06-11	adult
APCL17_591_L3566	L3566	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_592_L3567	L3567	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_593_L3568	L3568	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_594_L3569	L3569	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-06-11	juvenile
APCL17_595_L3570	L3570	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_597_L3571	L3571	Amphiprion clarkii	not applicable	tail fin	female	2017-06-11	adult
APCL17_599_L3572	L3572	Amphiprion clarkii	not applicable	tail fin	female	2017-06-11	adult
APCL17_600_L3573	L3573	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_601_L3574	L3574	Amphiprion clarkii	not applicable	tail fin	female	2017-06-11	adult
APCL17_602_L3575	L3575	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_604_L3576	L3576	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-06-11	juvenile
APCL17_605_L3577	L3577	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_608_L3578	L3578	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_612_L3579	L3579	Amphiprion clarkii	not applicable	tail fin	male	2017-06-11	adult
APCL17_614_L3580	L3580	Amphiprion clarkii	not applicable	tail fin	female	2017-06-12	adult
APCL17_615_L3581	L3581	Amphiprion clarkii	not applicable	tail fin	female	2017-06-12	adult
APCL17_616_L3582	L3582	Amphiprion clarkii	not applicable	tail fin	male	2017-06-12	adult
APCL17_617_L3583	L3583	Amphiprion clarkii	not applicable	tail fin	male	2017-06-12	adult
APCL17_502_L3584	L3584	Amphiprion clarkii	not applicable	tail fin	female	2017-06-06	adult
APCL17_503_L3585	L3585	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-06-06	juvenile
APCL17_505_L3586	L3586	Amphiprion clarkii	not applicable	tail fin	male	2017-06-06	adult
APCL17_507_L3587	L3587	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-06-06	juvenile
APCL15_374004_L3590	L3590	Amphiprion clarkii	not applicable	tail fin	male	2015-05-29	adult
APCL15_371560_L3603	L3603	Amphiprion clarkii	not applicable	tail fin	not applicable	2015-06-14	juvenile
APCL16_039_L3605	L3605	Amphiprion clarkii	not applicable	tail fin	female	2016-05-13	adult
APCL16_042_L3606	L3606	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL17_074_L3607	L3607	Amphiprion clarkii	not applicable	tail fin	female	2017-05-15	adult
APCL17_075_L3608	L3608	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL17_077_L3609	L3609	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-16	juvenile
APCL16_047_L3610	L3610	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_048_L3611	L3611	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL15_371455_L3612	L3612	Amphiprion clarkii	not applicable	tail fin	male	2015-06-14	adult
APCL16_050_L3613	L3613	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_052_L3614	L3614	Amphiprion clarkii	not applicable	tail fin	female	2016-05-13	adult
APCL16_053_L3615	L3615	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_054_L3616	L3616	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_055_L3617	L3617	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_056_L3618	L3618	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_057_L3619	L3619	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_058_L3620	L3620	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_059_L3621	L3621	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_060_L3622	L3622	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_061_L3623	L3623	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_062_L3624	L3624	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_063_L3625	L3625	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_065_L3627	L3627	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_066_L3628	L3628	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_067_L3629	L3629	Amphiprion clarkii	not applicable	tail fin	female	2016-05-13	adult
APCL16_068_L3630	L3630	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_069_L3631	L3631	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_070_L3632	L3632	Amphiprion clarkii	not applicable	tail fin	female	2016-05-13	adult
APCL16_073_L3635	L3635	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-13	juvenile
APCL16_075_L3637	L3637	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-14	juvenile
APCL16_076_L3638	L3638	Amphiprion clarkii	not applicable	tail fin	male	2016-05-14	adult
APCL16_079_L3639	L3639	Amphiprion clarkii	not applicable	tail fin	male	2016-05-14	adult
APCL15_374493_L3640	L3640	Amphiprion clarkii	not applicable	tail fin	male	2015-06-01	adult
APCL16_081_L3641	L3641	Amphiprion clarkii	not applicable	tail fin	male	2016-05-14	adult
APCL16_082_L3642	L3642	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-14	juvenile
APCL16_086_L3645	L3645	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-14	juvenile
APCL16_087_L3646	L3646	Amphiprion clarkii	not applicable	tail fin	male	2016-05-14	adult
APCL17_073_L3647	L3647	Amphiprion clarkii	not applicable	tail fin	male	2017-05-15	adult
APCL17_076_L3648	L3648	Amphiprion clarkii	not applicable	tail fin	female	2017-05-15	adult
APCL17_078_L3649	L3649	Amphiprion clarkii	not applicable	tail fin	male	2017-05-16	adult
APCL18_004_L3650	L3650	Amphiprion clarkii	not applicable	tail fin	male	2018-03-04	adult
APCL17_288_L3672	L3672	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-29	juvenile
APCL17_289_L3673	L3673	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-29	juvenile
APCL17_290_L3674	L3674	Amphiprion clarkii	not applicable	tail fin	male	2017-05-29	adult
APCL17_291_L3675	L3675	Amphiprion clarkii	not applicable	tail fin	female	2017-05-29	adult
APCL17_292_L3676	L3676	Amphiprion clarkii	not applicable	tail fin	male	2017-05-29	adult
APCL17_293_L3677	L3677	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-29	juvenile
APCL17_294_L3678	L3678	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-29	juvenile
APCL17_295_L3679	L3679	Amphiprion clarkii	not applicable	tail fin	male	2017-05-29	adult
APCL17_296_L3680	L3680	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-29	juvenile
APCL17_297_L3681	L3681	Amphiprion clarkii	not applicable	tail fin	male	2017-05-29	adult
APCL17_299_L3683	L3683	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-29	juvenile
APCL17_300_L3684	L3684	Amphiprion clarkii	not applicable	tail fin	male	2017-05-29	adult
APCL17_301_L3685	L3685	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-29	juvenile
APCL17_302_L3686	L3686	Amphiprion clarkii	not applicable	tail fin	female	2017-05-29	adult
APCL17_306_L3690	L3690	Amphiprion clarkii	not applicable	tail fin	female	2017-05-30	adult
APCL17_307_L3691	L3691	Amphiprion clarkii	not applicable	tail fin	male	2017-05-30	adult
APCL17_309_L3693	L3693	Amphiprion clarkii	not applicable	tail fin	male	2017-05-30	adult
APCL17_310_L3694	L3694	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-30	juvenile
APCL17_311_L3695	L3695	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-30	juvenile
APCL17_313_L3697	L3697	Amphiprion clarkii	not applicable	tail fin	not applicable	2017-05-30	juvenile
APCL16_693_L3699	L3699	Amphiprion clarkii	not applicable	tail fin	male	2016-06-07	adult
APCL16_692_L3700	L3700	Amphiprion clarkii	not applicable	tail fin	male	2016-06-07	adult
APCL16_691_L3701	L3701	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-07	juvenile
APCL16_690_L3702	L3702	Amphiprion clarkii	not applicable	tail fin	male	2016-06-07	adult
APCL16_689_L3703	L3703	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-07	juvenile
APCL16_092_L3704	L3704	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-05-14	juvenile
APCL16_686_L3706	L3706	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-07	juvenile
APCL16_045_L3707	L3707	Amphiprion clarkii	not applicable	tail fin	male	2016-05-13	adult
APCL16_684_L3708	L3708	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_683_L3709	L3709	Amphiprion clarkii	not applicable	tail fin	female	2016-06-06	adult
APCL16_682_L3710	L3710	Amphiprion clarkii	not applicable	tail fin	male	2016-06-06	adult
APCL16_681_L3711	L3711	Amphiprion clarkii	not applicable	tail fin	male	2016-06-06	adult
APCL16_680_L3712	L3712	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_679_L3713	L3713	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_678_L3714	L3714	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_677_L3715	L3715	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_676_L3716	L3716	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_675_L3717	L3717	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_674_L3718	L3718	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_673_L3719	L3719	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_672_L3720	L3720	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_671_L3721	L3721	Amphiprion clarkii	not applicable	tail fin	male	2016-06-06	adult
APCL16_670_L3722	L3722	Amphiprion clarkii	not applicable	tail fin	female	2016-06-06	adult
APCL16_669_L3723	L3723	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_668_L3724	L3724	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_667_L3725	L3725	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_666_L3726	L3726	Amphiprion clarkii	not applicable	tail fin	male	2016-06-06	adult
APCL16_665_L3727	L3727	Amphiprion clarkii	not applicable	tail fin	female	2016-06-06	adult
APCL16_664_L3728	L3728	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_663_L3729	L3729	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_662_L3730	L3730	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_661_L3731	L3731	Amphiprion clarkii	not applicable	tail fin	female	2016-06-06	adult
APCL16_660_L3732	L3732	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_659_L3733	L3733	Amphiprion clarkii	not applicable	tail fin	female	2016-06-06	adult
APCL16_658_L3734	L3734	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_656_L3736	L3736	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_654_L3737	L3737	Amphiprion clarkii	not applicable	tail fin	male	2016-06-06	adult
APCL16_652_L3739	L3739	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_651_L3740	L3740	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_650_L3741	L3741	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_649_L3742	L3742	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_648_L3743	L3743	Amphiprion clarkii	not applicable	tail fin	male	2016-06-06	adult
APCL16_647_L3744	L3744	Amphiprion clarkii	not applicable	tail fin	not applicable	2016-06-06	juvenile
APCL16_646_L3745	L3745	Amphiprion clarkii	not applicable	tail fin	male	2016-06-06	adult
APCL18_012_L3748	L3748	Amphiprion clarkii	not applicable	tail fin	male	2018-03-04	adult
APCL18_013_L3749	L3749	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-04	juvenile
APCL18_014_L3750	L3750	Amphiprion clarkii	not applicable	tail fin	male	2018-03-04	adult
APCL18_016_L3752	L3752	Amphiprion clarkii	not applicable	tail fin	male	2018-03-04	adult
APCL18_020_L3753	L3753	Amphiprion clarkii	not applicable	tail fin	male	2018-03-04	adult
APCL18_021_L3754	L3754	Amphiprion clarkii	not applicable	tail fin	male	2018-03-04	adult
APCL18_022_L3755	L3755	Amphiprion clarkii	not applicable	tail fin	female	2018-03-04	adult
APCL18_032_L3756	L3756	Amphiprion clarkii	not applicable	tail fin	male	2018-03-05	adult
APCL18_035_L3757	L3757	Amphiprion clarkii	not applicable	tail fin	female	2018-03-05	adult
APCL18_036_L3758	L3758	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-05	juvenile
APCL18_037_L3759	L3759	Amphiprion clarkii	not applicable	tail fin	male	2018-03-05	adult
APCL18_039_L3760	L3760	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-07	juvenile
APCL18_056_L3761	L3761	Amphiprion clarkii	not applicable	tail fin	male	2018-03-07	adult
APCL18_060_L3762	L3762	Amphiprion clarkii	not applicable	tail fin	female	2018-03-08	adult
APCL18_062_L3763	L3763	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-08	juvenile
APCL18_063_L3764	L3764	Amphiprion clarkii	not applicable	tail fin	female	2018-03-08	adult
APCL18_064_L3765	L3765	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_065_L3766	L3766	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_066_L3767	L3767	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-08	juvenile
APCL18_067_L3768	L3768	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-08	juvenile
APCL18_068_L3769	L3769	Amphiprion clarkii	not applicable	tail fin	female	2018-03-08	adult
APCL18_069_L3770	L3770	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-08	juvenile
APCL18_070_L3771	L3771	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_073_L3772	L3772	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_074_L3773	L3773	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_075_L3774	L3774	Amphiprion clarkii	not applicable	tail fin	female	2018-03-08	adult
